ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Meta: search_keywords,Meta: seo_title,Meta: seo_description,Meta: seo_canonical,Meta: seo_robots,Meta: seo_focus_keyword,Meta: seo_secondary_keywords,Meta: schema_brand,Meta: schema_mpn,Meta: schema_condition,Meta: _dtb_brand_key,Meta: _dtb_brand_label,Meta: _dtb_product_kind,Meta: _dtb_commerce_mode,Meta: _dtb_category_key,Meta: _dtb_display_category_key,Meta: _dtb_is_parts,Meta: _dtb_parent_product_sku,Meta: _dtb_variation_axis,Meta: _dtb_variation_value,Meta: _dtb_variation_label,Meta: _dtb_default_variation_sku,Meta: _dtb_variation_sort,Meta: _dtb_inherit_parent_image,Meta: _dtb_schematic_brand,Meta: _dtb_schematic_group,Meta: _dtb_schematic_position,Meta: _dtb_replacement_part_for,Meta: _dtb_compatible_tool_skus,Meta: _dtb_validation_status,Meta: _dtb_validation_errors,Meta: _dtb_brand,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
,simple,FA230,,#6 Star Washer,1,0,visible,The Columbia #6 Star Washer is a genuine replacement part designed to secure the cam lock assembly on automatic taper heads. It provides essential tension and vibration resistance for consistent tool performance.,"<h3>Columbia #6 Star Washer</h3><p>#6 Star Washer is a precision-engineered replacement component designed specifically for Columbia automatic tapers. This essential hardware piece ensures secure fastening within the head assembly, maintaining the structural integrity of the cam lock mechanism during high-volume drywall finishing.</p><p>Built to withstand the rigorous demands of professional job sites, this washer provides the necessary tension and grip to prevent loosening from vibration. It is a direct replacement part that restores factory-level performance to your taping tools.</p><strong>Features:</strong><ul><li><strong>Precision Fit:</strong> Engineered to exact specifications for the Columbia Automatic Taper Head Cam Lock assembly.</li><li><strong>Durable Construction:</strong> Manufactured from high-quality materials to resist wear and corrosion in demanding environments.</li><li><strong>Secure Fastening:</strong> Star design provides superior grip and tension to keep critical components locked in place.</li><li><strong>OEM Compatibility:</strong> Genuine Columbia replacement part ensures seamless integration and reliable operation.</li></ul>",,,taxable,,1,,,0,0,0.22,,,,1,,,1.0,Drywall Finishing Tools > Columbia > Parts,"Columbia, Columbia Automatic Taper Head Repair Parts, Parts, Repair Parts",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-fa230-01.webp,,,,,,,,,0,Columbia Tools,,,,,,"#6 star washer, FA230, Columbia parts, taper head washer, cam lock washer",Columbia #6 Star Washer | Taper Head Repair Part FA230,Genuine Columbia #6 Star Washer (FA230) for automatic taper head cam lock assemblies. Ensure secure fastening and reliable drywall tool performance.,/product/columbia-6-star-washer-fa230/,"index, follow",Columbia #6 Star Washer,"FA230, Columbia taper parts, automatic taper repair, star lock washer, drywall tool hardware",Columbia,FA230,NewCondition,columbia-taping-tools,Columbia Tools,part,purchasable,parts,parts,1,,,,,,,0,columbia-taping-tools,automatic_taper_head,,,,ready,,Columbia Tools,,,,
,simple,FA231,,"6 - 32 x 3/8"" Hex Bolt",1,0,visible,"The Columbia 6 - 32 x 3/8"" Hex Bolt is a genuine OEM replacement fastener designed for Hinged Flat Finisher Boxes, Nailspotters, and Power Assist Corner Boxes. Ensure your professional drywall tools remain secure and operational with this precision-fit hardware.","<p>6 - 32 x 3/8"" Hex Bolt is a precision-engineered replacement fastener designed specifically for Columbia drywall finishing equipment. This high-grade hex bolt ensures secure assembly and reliable performance for critical tool components, maintaining the structural integrity of your professional finishing gear. It serves as a vital repair part for several key Columbia tools, allowing for quick maintenance and reduced downtime on the job site.</p><p><strong>Features:</strong></p><ul><li><strong>Precision Fit:</strong> Specifically sized at 6-32 x 3/8"" for exact compatibility with Columbia tool assemblies.</li><li><strong>Durable Construction:</strong> Manufactured to withstand the rigorous demands of professional drywall finishing environments.</li><li><strong>Broad Compatibility:</strong> Essential component for Hinged Flat Finisher Boxes (2018), Hinged Nailspotters (2018), and Power Assist Corner Boxes (2019).</li><li><strong>OEM Quality:</strong> Genuine Columbia replacement part ensures factory-standard performance and longevity.</li></ul>",,,taxable,,1,,,0,0,0.02,,,,1,,,1.0,Drywall Finishing Tools > Columbia > Parts,"Columbia, Columbia Corner Flusher Box Repair Parts, Columbia Flat Finishing Box Repair Parts, Columbia Hinged Nailspotter Repair Parts, Parts, Repair Parts",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-fa231-01.webp,,,,,,,,,0,Columbia Tools,,,,,,"FA231, 6-32 bolt, 3/8 hex bolt, Columbia parts, drywall tool fastener, hex head bolt","Columbia 6-32 x 3/8"" Hex Bolt | FA231 Repair Part","Genuine Columbia 6-32 x 3/8"" Hex Bolt (FA231). Essential repair part for Hinged Flat Finisher Boxes, Nailspotters, and Power Assist Corner Boxes.",/product/columbia-6-32-x-3-8-hex-bolt-fa231/,"index, follow","Columbia 6-32 x 3/8"" Hex Bolt","FA231, Columbia repair parts, drywall tool hardware, finisher box bolt, nailspotter screw",Columbia,FA231,NewCondition,columbia-taping-tools,Columbia Tools,part,purchasable,parts,parts,1,,,,,,,0,columbia-taping-tools,flat_finishing_box,,,,ready,,Columbia Tools,,,,
,simple,FA232,,6 - 32 Hex Nut,1,0,visible,The Columbia 6 - 32 Hex Nut is a high-quality replacement fastener designed for Hinged Flat Finisher and Power Assist Corner Boxes. Ensure your drywall tools remain secure and operational with this genuine Columbia repair part.,"<p>6 - 32 Hex Nut is a precision-engineered replacement fastener designed specifically for Columbia drywall finishing equipment. This essential hardware component ensures secure assembly and reliable performance for high-pressure finishing tools. Engineered to meet original equipment manufacturer standards, this nut provides a perfect fit for maintaining the structural integrity of your tools during intensive daily use. It is a critical component for professionals who require dependable repairs and minimal downtime on the job site. <p><strong>Features:</strong></p><ul><li><strong>OEM Compatibility:</strong> Designed specifically for Columbia Hinged Flat Finisher Boxes (2018 models) and Power Assist Corner Boxes (2019 models).</li><li><strong>Durable Construction:</strong> Manufactured from high-grade materials to withstand the rigors of professional drywall finishing environments.</li><li><strong>Precision Threading:</strong> Features standard 6-32 threading for a secure, vibration-resistant fit on compatible tool assemblies.</li></ul></p>",,,taxable,,1,,,0,0,0.02,,,,1,,,2.0,Drywall Finishing Tools > Columbia > Parts,"Columbia, Columbia Corner Flusher Box Repair Parts, Columbia Flat Finishing Box Repair Parts, Parts, Repair Parts",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-fa232-01.webp,,,,,,,,,0,Columbia Tools,,,,,,"FA232, 6-32 nut, Columbia parts, drywall tool repair, hex nut",Columbia 6-32 Hex Nut | FA232 Replacement Part,Genuine Columbia 6-32 Hex Nut (FA232) for Hinged Flat Finisher and Power Assist Corner Boxes. Durable OEM replacement part for drywall tool repair.,/product/columbia-6-32-hex-nut-fa232/,"index, follow",Columbia 6-32 Hex Nut,"FA232, Columbia repair parts, drywall tool fastener, flat box nut, corner box hardware",Columbia,FA232,NewCondition,columbia-taping-tools,Columbia Tools,part,purchasable,parts,parts,1,,,,,,,0,columbia-taping-tools,flat_finishing_box,,,,ready,,Columbia Tools,,,,
,simple,FA233,,6 - 32 Nyloc Nut,1,0,visible,The Columbia 6-32 Nyloc Nut is a professional-grade locking fastener designed to provide superior vibration resistance for Flat Finisher Boxes and Automatic Taper Heads. It ensures critical tool components remain securely fastened during heavy-duty drywall finishing applications.,"<p>6 - 32 Nyloc Nut is a precision-engineered replacement fastener designed specifically for Columbia drywall finishing equipment. This nylon-insert lock nut provides a secure, vibration-resistant connection for critical mechanical assemblies, ensuring your tools remain stable during intensive use. It is a vital component for maintaining the structural integrity of high-performance finishing tools.<p>Engineered to meet original equipment manufacturer standards, this nut is essential for the 2018 Hinged Flat Finisher Box and the Automatic Taper Head Cam Lock assembly. By utilizing a nylon locking mechanism, it prevents accidental loosening caused by the constant movement and vibration inherent in professional drywall finishing tasks.</p><h3>Features:</h3><ul><li><strong>Vibration Resistance:</strong> The integrated nylon insert creates a self-locking grip that prevents the nut from backing off during tool operation.</li><li><strong>OEM Compatibility:</strong> Specifically designed as a direct replacement part for Columbia Hinged Flat Finisher Boxes and Automatic Taper Heads.</li><li><strong>Durable Fastening:</strong> Constructed from high-quality materials to withstand the corrosive environment of wet joint compound and frequent mechanical adjustments.</li><li><strong>Precision Threading:</strong> Features a standard 6-32 thread size for a perfect fit with existing Columbia tool hardware.</li></ul></p>",,,taxable,,1,,,0,0,0.02,,,,1,,,2.0,Drywall Finishing Tools > Columbia > Parts,"Columbia, Columbia Automatic Taper Head Repair Parts, Columbia Flat Finishing Box Repair Parts, Parts, Repair Parts",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-fa233-01.webp,,,,,,,,,0,Columbia Tools,,,,,,"FA233, Columbia nut, 6-32 lock nut, drywall tool parts, taper head repair, finisher box nut, nylon nut",Columbia 6-32 Nyloc Nut | FA233 Repair Part,Secure your Columbia tools with the FA233 6-32 Nyloc Nut. Essential vibration-resistant locking nut for Hinged Flat Finisher Boxes and Taper Heads.,/product/columbia-fa233-6-32-nyloc-nut/,"index, follow",6-32 Nyloc Nut FA233,"Columbia repair parts, nylon insert lock nut, drywall tool fasteners, taper head parts, finisher box hardware",Columbia,FA233,NewCondition,columbia-taping-tools,Columbia Tools,part,purchasable,parts,parts,1,,,,,,,0,columbia-taping-tools,flat_finishing_box,,,,ready,,Columbia Tools,,,,
,simple,FA234,,6 - 32 Nyloc Jam Nut,1,0,visible,"The Columbia 6 - 32 Nyloc Jam Nut provides secure, vibration-resistant locking for automatic taper head assemblies in a specialized low-profile design.","<p>6 - 32 Nyloc Jam Nut is a precision-engineered fastener specifically designed for the maintenance and repair of Columbia automatic taper heads. This low-profile locking nut is a critical component for the cam lock assembly, ensuring that mechanical settings remain secure even under the high-vibration conditions of professional drywall finishing. By utilizing an integrated nylon insert, it provides consistent prevailing torque to prevent hardware from backing off during operation.</p><p>This genuine replacement part is manufactured to the exact tolerances required for Columbia tools, maintaining the structural integrity and performance of your equipment. Its jam nut configuration allows for installation in tight mechanical clearances where standard-height nuts would interfere with tool movement.</p><h3>Features:</h3><ul><li><strong>Vibration Resistance:</strong> The integrated nylon locking insert ensures the nut stays firmly in place during intensive tool use.</li><li><strong>Low-Profile Design:</strong> Thinner jam nut construction is optimized for the restricted spaces within the automatic taper head cam lock.</li><li><strong>Precision Threading:</strong> 6-32 thread pitch provides a perfect fit for OEM Columbia hardware and schematics.</li><li><strong>Durable Construction:</strong> Engineered to withstand the rigors of daily drywall finishing and frequent cleaning cycles.</li></ul>",,,taxable,,1,,,0,0,0.22,,,,1,,,2.0,Drywall Finishing Tools > Columbia > Parts,"Columbia, Columbia Automatic Taper Head Repair Parts, Parts, Repair Parts",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-fa234-01.webp,,,,,,,,,0,Columbia Tools,,,,,,"FA234, Columbia, 6-32 nut, jam nut, nyloc, taper head parts, cam lock nut",Columbia 6 - 32 Nyloc Jam Nut | FA234 Taper Part,"Genuine Columbia 6 - 32 Nyloc Jam Nut (FA234). Low-profile, vibration-resistant lock nut for automatic taper head cam lock repair and maintenance.",/product/columbia-6-32-nyloc-jam-nut-fa234/,"index, follow",6-32 Nyloc Jam Nut,"Columbia taper parts, FA234, automatic taper repair, nylon insert lock nut, drywall tool fasteners",Columbia,FA234,NewCondition,columbia-taping-tools,Columbia Tools,part,purchasable,parts,parts,1,,,,,,,0,columbia-taping-tools,automatic_taper_head,,,,ready,,Columbia Tools,,,,
,simple,FA235,,"6 - 32 X 1/8"" Set Screw",1,0,visible,"The Columbia 6 - 32 X 1/8"" Set Screw is a high-quality replacement fastener engineered for precise fitment in Columbia Angle Heads. Ensure your drywall finishing tools remain secure and operational with this genuine OEM component.","<p>6 - 32 X 1/8"" Set Screw is a precision-engineered replacement fastener designed specifically for Columbia drywall finishing tools. This essential component ensures secure assembly and reliable performance for your angle head equipment during intensive daily use. Maintaining your tools with genuine Columbia parts prevents mechanical failure and extends the service life of your finishing gear. This set screw provides the exact fitment required to keep your angle head components properly aligned and tensioned. <p><strong>Features:</strong></p><ul><li><strong>Precision Threading:</strong> Features a 6-32 thread pitch for a secure, vibration-resistant fit within the tool body.</li><li><strong>Durable Construction:</strong> Manufactured from high-grade materials to withstand the rigors of professional drywall finishing environments.</li><li><strong>OEM Compatibility:</strong> Designed as a direct replacement part for Columbia Angle Heads, ensuring seamless integration with existing hardware.</li></ul></p>",,,taxable,,1,,,0,0,0.02,,,,1,,,2.0,Drywall Finishing Tools > Columbia > Parts,"Columbia, Columbia Angle Head Repair Parts, Parts, Repair Parts",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-fa235-01.webp,,,,,,,,,0,Columbia Tools,,,,,,"FA235, Columbia set screw, angle head screw, 6-32 x 1/8, drywall tool parts","Columbia 6-32 x 1/8"" Set Screw | Angle Head Part FA235","Genuine Columbia 6-32 x 1/8"" Set Screw (FA235) for Angle Head repair. Ensure secure tool assembly with this precision-engineered replacement part.",/product/columbia-angle-head-parts-fa235/,"index, follow","6-32 x 1/8"" Set Screw FA235","Columbia angle head parts, drywall tool repair, 6-32 set screw, FA235 replacement part",Columbia,FA235,NewCondition,columbia-taping-tools,Columbia Tools,part,purchasable,parts,parts,1,,,,,,,0,columbia-taping-tools,angle_head,,,,ready,,Columbia Tools,,,,
,simple,FA236,,"6 - 32 X 1/8"" Binder Slot",1,0,visible,"The Columbia 6-32 x 1/8"" Binder Slot is a high-quality replacement fastener designed for precision fit in Columbia Angle Heads. This durable OEM part ensures your drywall finishing tools remain secure and operational.","<p>6 - 32 X 1/8"" Binder Slot is a precision-engineered replacement fastener designed specifically for Columbia drywall finishing equipment. This essential component ensures secure assembly and reliable performance during intensive finishing tasks, maintaining the structural integrity of your professional tools.</p><p><strong>Features:</strong></p><ul><li><strong>Precision Threading:</strong> Features a standard 6-32 thread pitch for a perfect fit in compatible Columbia tool assemblies.</li><li><strong>Durable Construction:</strong> Manufactured from high-quality materials to withstand the rigors of professional drywall finishing environments.</li><li><strong>Binder Slot Design:</strong> Provides a low-profile head with a secure slot drive for easy installation and routine maintenance.</li><li><strong>OEM Compatibility:</strong> Engineered as a direct replacement part for Columbia Angle Heads and related finishing components.</li></ul>",,,taxable,,1,,,0,0,0.02,,,,1,,,1.0,Drywall Finishing Tools > Columbia > Parts,"Columbia, Columbia Angle Head Repair Parts, Parts, Repair Parts",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-fa236-01.webp,,,,,,,,,0,Columbia Tools,,,,,,"FA236, 6-32 x 1/8, Columbia screw, binder head screw, drywall tool parts","Columbia 6-32 x 1/8"" Binder Slot | Angle Head Part FA236","Genuine Columbia 6-32 x 1/8"" Binder Slot (FA236) for Angle Head repairs. High-quality replacement fastener ensures secure tool assembly and performance.",/product/columbia-angle-head-parts-fa236/,"index, follow",Columbia FA236 Binder Slot,"6-32 screw, 1/8 inch binder slot, Columbia repair parts, drywall tool fasteners, angle head screw",Columbia,FA236,NewCondition,columbia-taping-tools,Columbia Tools,part,purchasable,parts,parts,1,,,,,,,0,columbia-taping-tools,angle_head,,,,ready,,Columbia Tools,,,,
,simple,FA237,,"6 - 32 x 3/16"" Binder Slot",1,0,visible,"The Columbia 6-32 x 3/16"" Binder Slot is a genuine OEM replacement screw for Matrix series handles, heads, and housings. This precision hardware ensures secure assembly and long-term reliability for your finishing tools.","<p>6 - 32 x 3/16"" Binder Slot is a precision-engineered replacement fastener designed specifically for the Columbia Matrix series of drywall finishing tools. This essential hardware component ensures the structural integrity and secure assembly of critical tool sections, including the handle, head, and extension housing.</p><p>Manufactured to exact factory specifications, this binder slot screw provides a reliable fit for 2019 and newer Matrix assemblies. Using genuine Columbia parts prevents mechanical play and maintains the high-performance standards required for professional finishing work.</p><h3>Features:</h3><ul><li><strong>Precision Threading:</strong> The 6-32 thread profile ensures a secure, vibration-resistant connection within the tool assembly.</li><li><strong>OEM Compatibility:</strong> Specifically designed for Columbia Matrix handles, heads, levers, and pinchbox assemblies.</li><li><strong>Durable Construction:</strong> Built from high-quality materials to withstand the daily rigors of professional drywall environments.</li><li><strong>Exact Fit:</strong> Replaces part FA237 to restore factory-standard performance and tool stability.</li></ul>",,,taxable,,1,,,0,0,0.01,,,,1,,,1.0,Drywall Finishing Tools > Columbia > Parts,"Columbia, Columbia Matrix Handle Repair Parts, Parts, Repair Parts",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-fa237-01.webp,,,,,,,,,0,Columbia Tools,,,,,,"FA237, Columbia Matrix, binder slot screw, 6-32 x 3/16, drywall tool parts","Columbia 6-32 x 3/16"" Binder Slot | Matrix Repair Part","Genuine Columbia FA237 6-32 x 3/16"" Binder Slot for Matrix handles and heads. Ensure secure assembly with this precision OEM replacement part.",/product/columbia-6-32-x-3-16-binder-slot-fa237/,"index, follow",Columbia FA237 Binder Slot,"Matrix handle parts, Columbia drywall tool repair, 6-32 binder screw, drywall tool hardware",Columbia,FA237,NewCondition,columbia-taping-tools,Columbia Tools,part,purchasable,parts,parts,1,,,,,,,0,columbia-taping-tools,matrix_handle,,,,ready,,Columbia Tools,,,,
,simple,FA238,,"6 - 32 X 3/16"" Fillister Slot",1,0,visible,"The Columbia FA238 is a 6-32 x 3/16"" slotted fillister head screw designed for precise fitment in Columbia Tapers, Flat Boxes, and Corner Boxes.","<p>6 - 32 X 3/16"" Fillister Slot is a precision-engineered replacement fastener designed for critical assemblies within Columbia drywall finishing tools. This slotted fillister head screw ensures secure mechanical bonding and reliable performance during high-volume taping and finishing operations. It serves as a vital component for maintaining the structural integrity of various Columbia equipment, including the 2018 Hinged Flat Finisher Box, the Automatic Taper Head Cam Lock system, and the 2019 Power Assist Corner Box. Using genuine Columbia parts prevents mechanical failure and extends the service life of your professional toolset.</p><p><strong>Features:</strong></p><ul><li><strong>Precision Threading:</strong> 6-32 thread pitch ensures a perfect fit for factory-drilled Columbia components.</li><li><strong>Fillister Head Design:</strong> Provides a deep slot for high-torque application and a low-profile finish to prevent snagging.</li><li><strong>Multi-Tool Compatibility:</strong> Engineered for use in Columbia Automatic Tapers, Flat Boxes, and Corner Boxes.</li><li><strong>Durable Construction:</strong> Manufactured to withstand the corrosive environment of drywall joint compound and frequent cleaning.</li></ul>",,,taxable,,1,,,0,0,0.02,,,,1,,,2.0,Drywall Finishing Tools > Columbia > Parts,"Columbia, Columbia Automatic Taper Head Repair Parts, Columbia Corner Flusher Box Repair Parts, Columbia Flat Finishing Box Repair Parts, Parts, Repair Parts",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-fa238-01.webp,,,,,,,,,0,Columbia Tools,,,,,,"FA238, Columbia screw, 6-32 screw, taper head screw, flat box screw","Columbia 6-32 x 3/16"" Fillister Slot Screw | FA238","Genuine Columbia FA238 6-32 x 3/16"" Fillister Slot screw. Essential replacement part for Columbia Tapers, Flat Boxes, and Corner Boxes. In stock now.",/product/columbia-fa238-6-32-3-16-fillister-screw/,"index, follow",Columbia FA238 Fillister Screw,"6-32 x 3/16 screw, Columbia repair parts, drywall tool fasteners, slotted fillister screw",Columbia,FA238,NewCondition,columbia-taping-tools,Columbia Tools,part,purchasable,parts,parts,1,,,,,,,0,columbia-taping-tools,flat_finishing_box,,,,ready,,Columbia Tools,,,,
,simple,FA239,,"6 - 32 X 1/4"" Binder Slot",1,0,visible,"The Columbia 6-32 x 1/4"" Binder Slot is a genuine replacement fastener designed for Hinged Flat Finisher Boxes and Automatic Taper assemblies. This precision component ensures secure mechanical performance and long-term tool reliability.","<p>6 - 32 X 1/4"" Binder Slot is a precision-engineered replacement fastener designed for critical assemblies within Columbia drywall finishing tools. This high-quality component ensures secure mechanical connections and maintains the structural integrity of your equipment during demanding professional use. It serves as a versatile repair part compatible with several key Columbia tools, including the 2018 Hinged Flat Finisher Box and various Automatic Taper assemblies. Using genuine Columbia parts prevents unnecessary wear and ensures your tools operate according to original factory specifications.</p><h3>Features:</h3><ul><li><strong>Multi-Tool Compatibility:</strong> Engineered for use in Columbia Hinged Flat Finisher Boxes, Automatic Taper Heads, and Taper Body assemblies.</li><li><strong>Precision Threading:</strong> Features a standard 6-32 thread pitch with a 1/4-inch length for a perfect fit in designated schematics.</li><li><strong>Durable Construction:</strong> Manufactured to withstand the rigors of professional drywall finishing environments.</li><li><strong>OEM Reliability:</strong> A genuine Columbia replacement part (FA239) that guarantees seamless integration with existing hardware.</li></ul>",,,taxable,,1,,,0,0,0.02,,,,1,,,1.0,Drywall Finishing Tools > Columbia > Parts,"Columbia, Columbia Automatic Taper Body Repair Parts, Columbia Automatic Taper Head Repair Parts, Columbia Flat Finishing Box Repair Parts, Parts, Repair Parts",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-fa239-01.webp,,,,,,,,,0,Columbia Tools,,,,,,"FA239, 6-32 screw, binder slot, Columbia parts, drywall tool repair, 1/4 inch screw","Columbia 6-32 x 1/4"" Binder Slot | FA239 Repair Part","Genuine Columbia FA239 6-32 x 1/4"" Binder Slot screw for Hinged Flat Finisher Boxes and Automatic Tapers. Ensure a secure fit with OEM repair parts.",/product/columbia-6-32-x-1-4-binder-slot-fa239/,"index, follow","Columbia 6-32 x 1/4"" Binder Slot","FA239, Columbia repair parts, binder head screw, flat box hardware, automatic taper screw",Columbia,FA239,NewCondition,columbia-taping-tools,Columbia Tools,part,purchasable,parts,parts,1,,,,,,,0,columbia-taping-tools,flat_finishing_box,,,,ready,,Columbia Tools,,,,
,simple,FA241,,"6 - 32 X 3/8"" Binder Slot",1,0,visible,"The Columbia 6-32 x 3/8"" Binder Slot is a genuine OEM replacement fastener for automatic tapers, nailspotters, and finishing boxes. Ensure your professional drywall tools remain secure and operational with this precision-engineered repair part.","<p>6 - 32 X 3/8"" Binder Slot is a precision-engineered replacement fastener designed for critical maintenance on Columbia drywall finishing equipment. This specialized screw ensures secure assembly and reliable performance across multiple tool categories, including automatic tapers, nailspotters, and finishing boxes. <p>Maintaining your equipment with genuine Columbia parts prevents mechanical failure and extends the service life of your professional gear. This binder slot screw is manufactured to exact tolerances to ensure a perfect fit within high-stress components and cam lock assemblies.</p><h3>Features:</h3><ul><li><strong>Broad Compatibility:</strong> Engineered for use with Columbia Hinged Flat Finisher Boxes (2018), Automatic Taper Head Cam Locks, and Hinged Nailspotters.</li><li><strong>Precision Threading:</strong> Features a standard 6-32 thread pitch and 3/8-inch length for secure, vibration-resistant fastening.</li><li><strong>OEM Reliability:</strong> Genuine Columbia replacement part ensures seamless integration with original tool schematics and factory specifications.</li><li><strong>Durable Construction:</strong> Built to withstand the rigorous demands and corrosive environments of professional drywall finishing.</li></ul></p>",,,taxable,,1,,,0,0,0.02,,,,1,,,1.0,Drywall Finishing Tools > Columbia > Parts,"Columbia, Columbia Automatic Taper Head Repair Parts, Columbia Corner Flusher Box Repair Parts, Columbia Flat Finishing Box Repair Parts, Columbia Hinged Nailspotter Repair Parts, Parts, Repair Parts",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-fa241-01.webp,,,,,,,,,0,Columbia Tools,,,,,,"FA241, Columbia screw, binder slot, 6-32 screw, drywall tool parts, taper head screw, nailspotter parts","Columbia 6-32 x 3/8"" Binder Slot | FA241 Repair Part","Genuine Columbia FA241 6-32 x 3/8"" Binder Slot screw for Flat Boxes, Taper Heads, and Nailspotters. Essential OEM repair part for drywall tools.",/product/columbia-parts-fa241-6-32-binder-slot/,"index, follow",Columbia FA241 Binder Slot,"6-32 drywall tool screw, Columbia repair parts, automatic taper screw, nailspotter fastener, 3/8 inch binder screw",Columbia,FA241,NewCondition,columbia-taping-tools,Columbia Tools,part,purchasable,parts,parts,1,,,,,,,0,columbia-taping-tools,flat_finishing_box,,,,ready,,Columbia Tools,,,,
,simple,FA242,,6 - 32 x 3/8 Pan Head Screw,1,0,visible,"The Columbia 6-32 x 3/8 Pan Head Screw (FA242) is a high-quality replacement fastener for Columbia drywall finishing tools. It ensures a secure, professional-grade fit for corner box repairs and maintenance.",<p>6 - 32 x 3/8 Pan Head Screw (FA242) is a precision-engineered replacement fastener designed specifically for Columbia drywall finishing tools. This essential component ensures secure assembly and reliable performance for professional corner boxes and related equipment. Maintaining your tools with genuine Columbia parts prevents mechanical failure and extends the service life of your finishing gear. This pan head screw provides the exact fit required for high-tension drywall applications where stability is critical.<h3>Features:</h3><ul><li><strong>Precision Fit:</strong> Specifically sized at 6-32 x 3/8 to match original equipment manufacturer specifications for Columbia tools.</li><li><strong>Durable Construction:</strong> Manufactured from high-grade materials to withstand the rigors of daily drywall finishing and job site conditions.</li><li><strong>OEM Compatibility:</strong> Designed for seamless integration with Columbia corner boxes and official repair kits.</li><li><strong>Secure Fastening:</strong> The pan head design offers a wide bearing surface for improved clamping force and a professional finish.</li></ul></p>,,,taxable,,1,,,0,0,0.02,,,,1,,,,Drywall Finishing Tools > Columbia > Parts,"Columbia, Columbia Corner Box Repair Parts, Parts, Repair Parts",,,,,,,,,,,0,Columbia Tools,,,,,,"FA242, Columbia screw, 6-32 screw, corner box repair, drywall tool parts",Columbia 6-32 x 3/8 Pan Head Screw FA242 | Corner Box Part,Replace worn fasteners with the Columbia 6-32 x 3/8 Pan Head Screw (FA242). Genuine OEM part for Columbia corner boxes and drywall finishing tools.,/product/columbia-corner-box-pan-head-screw-fa242/,"index, follow",Columbia FA242 Pan Head Screw,"6-32 x 3/8 screw, Columbia corner box parts, drywall tool repair, replacement fastener",Columbia,FA242,NewCondition,columbia-taping-tools,Columbia Tools,part,quote_only,parts,parts,1,,,,,,,0,columbia-taping-tools,corner_box,,,,ready,,Columbia Tools,,,,
